Piksel 10: 		(76, 125, 88, 255)
Piksel 11: 		(128, 92, 64, 255)
Piksel 12: 		(9, 2, 0, 255)
Piksel 13: 		(9, 2, 0, 255)
Piksel 14: 		(9, 2, 0, 255)
Piksel 15: 		(9, 2, 0, 255)
Piksel 16: 		(9, 2, 0, 255)
Piksel 17: 		(9, 2, 0, 255)
Piksel 18: 		(9, 2, 0, 255)
Piksel 19: 		(9, 2, 0, 255)
Piksel 20: 		(9, 2, 0, 255)
Piksel 21: 		(9, 2, 0, 255)
Piksel 22: 		(9, 2, 0, 255)
Piksel 23: 		(9, 2, 0, 255)
Piksel 24: 		(9, 2, 0, 255)
Piksel 25: 		(9, 2, 0, 255)
Piksel 26: 		(9, 2, 0, 255)
Piksel 27: 		(9, 2, 0, 255)
Piksel 28: 		(9, 2, 0, 255)
Piksel 29: 		(9, 2, 0, 255)
Piksel 30: 		(9, 2, 0, 255)
Piksel 31: 		(9, 2, 0, 255)
Piksel 32: 		(86, 63, 41, 255)
Piksel 33: 		(0, 101, 255, 255)
Piksel 34: 		(86, 63, 41, 255)
Piksel 35: 		(9, 2, 0, 255)
Piksel 36: 		(86, 63, 41, 255)
Piksel 37: 		(33, 18, 8, 255)
Piksel 38: 		(249, 202, 0, 255)
Piksel 39: 		(33, 18, 8, 255)
Piksel 40: 		(255, 255, 255, 255)
Piksel 41: 		(255, 255, 255, 255)
Piksel 42: 		(52, 33, 17, 255)
Piksel 43: 		(118, 117, 126, 255)
Piksel 44: 		(252, 210, 176, 255)
Piksel 45: 		(64, 82, 132, 255)
Piksel 46: 		(255, 255, 255, 255)
Piksel 47: 		(255, 255, 255, 255)
Piksel 48: 		(255, 255, 255, 255)
Piksel 49: 		(255, 255, 255, 255)
Piksel 50: 		(51, 43, 40, 255)
Piksel 51: 		(235, 184, 109, 255)
Piksel 52: 		(86, 63, 41, 255)
Piksel 53: 		(9, 2, 0, 255)
Piksel 54: 		(52, 33, 17, 255)
Piksel 55: 		(255, 121, 96, 255)
Piksel 56: 		(9, 2, 0, 255)
Piksel 57: 		(9, 2, 0, 255)
Piksel 58: 		(9, 2, 0, 255)
Piksel 59: 		(9, 2, 0, 255)
Piksel 60: 		(9, 2, 0, 255)
Piksel 61: 		(9, 2, 0, 255)
Piksel 62: 		(9, 2, 0, 255)
Piksel 63: 		(9, 2, 0, 255)
Piksel 64: 		(9, 2, 0, 255)
Piksel 65: 		(9, 2, 0, 255)
Piksel 66: 		(9, 2, 0, 255)
Piksel 67: 		(9, 2, 0, 255)
Piksel 68: 		(9, 2, 0, 255)
Piksel 69: 		(86, 63, 41, 255)
Piksel 70: 		(86, 63, 41, 255)
Piksel 71: 		(86, 63, 41, 255)
Piksel 72: 		(86, 63, 41, 255)
Piksel 73: 		(86, 63, 41, 255)
Piksel 74: 		(86, 63, 41, 255)
Piksel 75: 		(86, 63, 41, 255)
Piksel 76: 		(177, 220, 123, 255)
Piksel 77: 		(209, 255, 157, 255)
Piksel 78: 		(133, 115, 60, 255)
Piksel 79: 		(51, 43, 40, 255)
Piksel 80: 		(255, 255, 0, 255)
Piksel 81: 		(76, 125, 88, 255)
Piksel 82: 		(249, 53, 30, 255)
Piksel 83: 		(77, 54, 0, 255)
Piksel 84: 		(0, 104, 0, 255)
Piksel 85: 		(91, 67, 50, 255)
Piksel 86: 		(235, 184, 109, 255)
Piksel 87: 		(0, 0, 0, 0)
Piksel 88: 		(0, 0, 0, 0)

--- LINIA Y: 21 ---
Piksel 0: 		(128, 92, 64, 255)
Piksel 1: 		(128, 92, 64, 255)
Piksel 2: 		(76, 125, 88, 255)
Piksel 3: 		(76, 125, 88, 255)
Piksel 4: 		(243, 255, 255, 255)
Piksel 5: 		(243, 255, 255, 255)
Piksel 6: 		(243, 255, 255, 255)
Piksel 7: 		(0, 101, 255, 255)
Piksel 8: 		(235, 184, 109, 255)
Piksel 9: 		(76, 125, 88, 255)
Piksel 10: 		(128, 92, 64, 255)
Piksel 11: 		(209, 255, 157, 255)
Piksel 12: 		(9, 2, 0, 255)
Piksel 13: 		(9, 2, 0, 255)
Piksel 14: 		(9, 2, 0, 255)
Piksel 15: 		(9, 2, 0, 255)
Piksel 16: 		(9, 2, 0, 255)
Piksel 17: 		(9, 2, 0, 255)
Piksel 18: 		(9, 2, 0, 255)
Piksel 19: 		(9, 2, 0, 255)
Piksel 20: 		(9, 2, 0, 255)
Piksel 21: 		(9, 2, 0, 255)
Piksel 22: 		(9, 2, 0, 255)
Piksel 23: 		(9, 2, 0, 255)
Piksel 24: 		(9, 2, 0, 255)
Piksel 25: 		(9, 2, 0, 255)
Piksel 26: 		(9, 2, 0, 255)
Piksel 27: 		(9, 2, 0, 255)
Piksel 28: 		(33, 18, 8, 255)
Piksel 29: 		(177, 220, 123, 255)
Piksel 30: 		(86, 63, 41, 255)
Piksel 31: 		(9, 2, 0, 255)
Piksel 32: 		(13, 72, 56, 255)
Piksel 33: 		(46, 215, 53, 255)
Piksel 34: 		(255, 96, 73, 255)
Piksel 35: 		(86, 63, 41, 255)
Piksel 36: 		(255, 255, 255, 255)
Piksel 37: 		(33, 18, 8, 255)
Piksel 38: 		(249, 202, 0, 255)
Piksel 39: 		(235, 184, 109, 255)
Piksel 40: 		(255, 255, 255, 255)
Piksel 41: 		(255, 255, 255, 255)
Piksel 42: 		(52, 33, 17, 255)
Piksel 43: 		(249, 202, 0, 255)
Piksel 44: 		(252, 210, 176, 255)
Piksel 45: 		(249, 202, 0, 255)
Piksel 46: 		(255, 248, 235, 255)
Piksel 47: 		(255, 255, 255, 255)
Piksel 48: 		(255, 255, 255, 255)
Piksel 49: 		(49, 80, 12, 255)
Piksel 50: 		(118, 117, 126, 255)
Piksel 51: 		(33, 18, 8, 255)
Piksel 52: 		(255, 255, 255, 255)
Piksel 53: 		(255, 255, 255, 255)
Piksel 54: 		(255, 96, 73, 255)
Piksel 55: 		(51, 43, 40, 255)
Piksel 56: 		(9, 2, 0, 255)
Piksel 57: 		(9, 2, 0, 255)
Piksel 58: 		(9, 2, 0, 255)
Piksel 59: 		(9, 2, 0, 255)
Piksel 60: 		(9, 2, 0, 255)
Piksel 61: 		(9, 2, 0, 255)
Piksel 62: 		(9, 2, 0, 255)
Piksel 63: 		(9, 2, 0, 255)
Piksel 64: 		(9, 2, 0, 255)
Piksel 65: 		(9, 2, 0, 255)
Piksel 66: 		(9, 2, 0, 255)
Piksel 67: 		(9, 2, 0, 255)
Piksel 68: 		(9, 2, 0, 255)
Piksel 69: 		(9, 2, 0, 255)
Piksel 70: 		(86, 63, 41, 255)
Piksel 71: 		(86, 63, 41, 255)
Piksel 72: 		(86, 63, 41, 255)
Piksel 73: 		(86, 63, 41, 255)
Piksel 74: 		(86, 63, 41, 255)
Piksel 75: 		(86, 63, 41, 255)
Piksel 76: 		(86, 63, 41, 255)
Piksel 77: 		(177, 220, 123, 255)
Piksel 78: 		(128, 92, 64, 255)
Piksel 79: 		(0, 101, 255, 255)
Piksel 80: 		(51, 43, 40, 255)
Piksel 81: 		(255, 255, 0, 255)
Piksel 82: 		(118, 117, 126, 255)
Piksel 83: 		(77, 54, 0, 255)
Piksel 84: 		(51, 43, 40, 255)
Piksel 85: 		(255, 255, 0, 255)
Piksel 86: 		(46, 215, 53, 255)
Piksel 87: 		(0, 15, 31, 255)
Piksel 88: 		(0, 0, 0, 0)

--- LINIA Y: 22 ---
Piksel 0: 		(128, 92, 64, 255)
Piksel 1: 		(128, 92, 64, 255)
Piksel 2: 		(243, 255, 255, 255)
Piksel 3: 		(243, 255, 255, 255)
Piksel 4: 		(243, 255, 255, 255)
Piksel 5: 		(235, 184, 109, 255)
Piksel 6: 		(249, 53, 30, 255)
Piksel 7: 		(235, 184, 109, 255)
Piksel 8: 		(76, 125, 88, 255)
Piksel 9: 		(76, 125, 88, 255)
Piksel 10: 		(128, 92, 64, 255)
Piksel 11: 		(9, 2, 0, 255)
Piksel 12: 		(9, 2, 0, 255)
Piksel 13: 		(9, 2, 0, 255)
Piksel 14: 		(9, 2, 0, 255)
Piksel 15: 		(9, 2, 0, 255)
Piksel 16: 		(9, 2, 0, 255)
Piksel 17: 		(9, 2, 0, 255)
Piksel 18: 		(9, 2, 0, 255)
Piksel 19: 		(9, 2, 0, 255)
Piksel 20: 		(9, 2, 0, 255)
Piksel 21: 		(9, 2, 0, 255)
Piksel 22: 		(9, 2, 0, 255)
Piksel 23: 		(9, 2, 0, 255)
Piksel 24: 		(9, 2, 0, 255)
Piksel 25: 		(9, 2, 0, 255)
Piksel 26: 		(9, 2, 0, 255)
Piksel 27: 		(9, 2, 0, 255)
Piksel 28: 		(33, 18, 8, 255)
Piksel 29: 		(52, 33, 17, 255)
Piksel 30: 		(33, 18, 8, 255)
Piksel 31: 		(9, 2, 0, 255)
Piksel 32: 		(33, 18, 8, 255)
Piksel 33: 		(51, 43, 40, 255)
Piksel 34: 		(235, 184, 109, 255)
Piksel 35: 		(255, 255, 255, 255)
Piksel 36: 		(255, 255, 255, 255)
Piksel 37: 		(49, 80, 12, 255)
Piksel 38: 		(255, 255, 0, 255)
Piksel 39: 		(74, 87, 141, 255)
Piksel 40: 		(255, 255, 255, 255)
Piksel 41: 		(255, 255, 255, 255)
Piksel 42: 		(249, 53, 30, 255)
Piksel 43: 		(249, 202, 0, 255)
Piksel 44: 		(252, 210, 176, 255)
Piksel 45: 		(64, 82, 132, 255)
Piksel 46: 		(249, 53, 30, 255)
Piksel 47: 		(255, 255, 255, 255)
Piksel 48: 		(255, 255, 255, 255)
Piksel 49: 		(33, 18, 8, 255)
Piksel 50: 		(64, 82, 132, 255)
Piksel 51: 		(235, 184, 109, 255)
Piksel 52: 		(255, 255, 255, 255)
Piksel 53: 		(255, 255, 255, 255)
Piksel 54: 		(235, 184, 109, 255)
Piksel 55: 		(51, 43, 40, 255)
Piksel 56: 		(86, 63, 41, 255)
Piksel 57: 		(9, 2, 0, 255)
Piksel 58: 		(9, 2, 0, 255)
Piksel 59: 		(9, 2, 0, 255)
Piksel 60: 		(9, 2, 0, 255)
Piksel 61: 		(9, 2, 0, 255)
Piksel 62: 		(9, 2, 0, 255)
Piksel 63: 		(9, 2, 0, 255)
Piksel 64: 		(9, 2, 0, 255)
Piksel 65: 		(9, 2, 0, 255)
Piksel 66: 		(9, 2, 0, 255)
Piksel 67: 		(9, 2, 0, 255)
Piksel 68: 		(9, 2, 0, 255)
Piksel 69: 		(9, 2, 0, 255)
Piksel 70: 		(9, 2, 0, 255)
Piksel 71: 		(86, 63, 41, 255)
Piksel 72: 		(86, 63, 41, 255)
Piksel 73: 		(86, 63, 41, 255)
Piksel 74: 		(86, 63, 41, 255)
Piksel 75: 		(86, 63, 41, 255)
Piksel 76: 		(86, 63, 41, 255)
Piksel 77: 		(177, 220, 123, 255)
Piksel 78: 		(209, 255, 157, 255)
Piksel 79: 		(209, 255, 157, 255)
Piksel 80: 		(128, 92, 64, 255)
Piksel 81: 		(235, 184, 109, 255)
Piksel 82: 		(243, 255, 255, 255)
Piksel 83: 		(118, 117, 126, 255)
Piksel 84: 		(255, 255, 0, 255)
Piksel 85: 		(0, 104, 0, 255)
Piksel 86: 		(91, 67, 50, 255)
Piksel 87: 		(133, 115, 60, 255)
Piksel 88: 		(0, 0, 0, 0)

--- LINIA Y: 23 ---
Piksel 0: 		(128, 92, 64, 255)
Piksel 1: 		(133, 115, 60, 255)
Piksel 2: 		(235, 184, 109, 255)
Piksel 3: 		(76, 125, 88, 255)
Piksel 4: 		(76, 125, 88, 255)
Piksel 5: 		(249, 53, 30, 255)
Piksel 6: 		(249, 53, 30, 255)
Piksel 7: 		(249, 53, 30, 255)
Piksel 8: 		(76, 125, 88, 255)
Piksel 9: 		(128, 92, 64, 255)
Piksel 10: 		(209, 255, 157, 255)
Piksel 11: 		(9, 2, 0, 255)
Piksel 12: 		(9, 2, 0, 255)
Piksel 13: 		(9, 2, 0, 255)
Piksel 14: 		(9, 2, 0, 255)
Piksel 15: 		(9, 2, 0, 255)
Piksel 16: 		(9, 2, 0, 255)
Piksel 17: 		(9, 2, 0, 255)
Piksel 18: 		(9, 2, 0, 255)
Piksel 19: 		(9, 2, 0, 255)
Piksel 20: 		(9, 2, 0, 255)
Piksel 21: 		(9, 2, 0, 255)
Piksel 22: 		(9, 2, 0, 255)
Piksel 23: 		(9, 2, 0, 255)
Piksel 24: 		(9, 2, 0, 255)
Piksel 25: 		(9, 2, 0, 255)
Piksel 26: 		(9, 2, 0, 255)
Piksel 27: 		(9, 2, 0, 255)
Piksel 28: 		(86, 63, 41, 255)
Piksel 29: 		(255, 177, 163, 255)
Piksel 30: 		(255, 255, 255, 255)
Piksel 31: 		(255, 255, 255, 255)
Piksel 32: 		(49, 80, 12, 255)
Piksel 33: 		(255, 255, 0, 255)
Piksel 34: 		(249, 202, 0, 255)
Piksel 35: 		(255, 255, 255, 255)
Piksel 36: 		(255, 255, 255, 255)
Piksel 37: 		(49, 80, 12, 255)
Piksel 38: 		(235, 184, 109, 255)
Piksel 39: 		(118, 117, 126, 255)
Piksel 40: 		(255, 255, 255, 255)
Piksel 41: 		(49, 80, 12, 255)
Piksel 42: 		(133, 115, 60, 255)
Piksel 43: 		(255, 255, 0, 255)
Piksel 44: 		(252, 210, 176, 255)
Piksel 45: 		(118, 117, 126, 255)
Piksel 46: 		(19, 130, 255, 255)
Piksel 47: 		(255, 255, 255, 255)
Piksel 48: 		(255, 255, 255, 255)
Piksel 49: 		(33, 18, 8, 255)
Piksel 50: 		(64, 82, 132, 255)
Piksel 51: 		(51, 43, 40, 255)
Piksel 52: 		(255, 255, 255, 255)
Piksel 53: 		(49, 80, 12, 255)
Piksel 54: 		(154, 106, 60, 255)
Piksel 55: 		(64, 82, 132, 255)
Piksel 56: 		(255, 255, 255, 255)
Piksel 57: 		(255, 255, 255, 255)
Piksel 58: 		(255, 121, 96, 255)
Piksel 59: 		(255, 121, 96, 255)
Piksel 60: 		(9, 2, 0, 255)
Piksel 61: 		(9, 2, 0, 255)
Piksel 62: 		(9, 2, 0, 255)
Piksel 63: 		(9, 2, 0, 255)
Piksel 64: 		(9, 2, 0, 255)
Piksel 65: 		(9, 2, 0, 255)
Piksel 66: 		(9, 2, 0, 255)
Piksel 67: 		(9, 2, 0, 255)
Piksel 68: 		(9, 2, 0, 255)
Piksel 69: 		(9, 2, 0, 255)
Piksel 70: 		(9, 2, 0, 255)
Piksel 71: 		(86, 63, 41, 255)
Piksel 72: 		(86, 63, 41, 255)
Piksel 73: 		(86, 63, 41, 255)
Piksel 74: 		(86, 63, 41, 255)
Piksel 75: 		(86, 63, 41, 255)
Piksel 76: 		(86, 63, 41, 255)
Piksel 77: 		(86, 63, 41, 255)
Piksel 78: 		(177, 220, 123, 255)
Piksel 79: 		(209, 255, 157, 255)
Piksel 80: 		(128, 92, 64, 255)
Piksel 81: 		(128, 92, 64, 255)
Piksel 82: 		(128, 92, 64, 255)
Piksel 83: 		(76, 125, 88, 255)
Piksel 84: 		(133, 115, 60, 255)
Piksel 85: 		(133, 115, 60, 255)
Piksel 86: 		(255, 255, 0, 255)
Piksel 87: 		(46, 215, 53, 255)
Piksel 88: 		(235, 184, 109, 255)

--- LINIA Y: 24 ---
Piksel 0: 		(128, 92, 64, 255)
Piksel 1: 		(128, 92, 64, 255)
Piksel 2: 		(52, 33, 17, 255)
Piksel 3: 		(76, 125, 88, 255)
Piksel 4: 		(255, 177, 163, 255)
Piksel 5: 		(249, 53, 30, 255)
Piksel 6: 		(249, 53, 30, 255)
Piksel 7: 		(255, 177, 163, 255)
Piksel 8: 		(76, 125, 88, 255)
Piksel 9: 		(209, 255, 157, 255)
Piksel 10: 		(9, 2, 0, 255)
Piksel 11: 		(9, 2, 0, 255)
Piksel 12: 		(9, 2, 0, 255)
Piksel 13: 		(9, 2, 0, 255)
Piksel 14: 		(9, 2, 0, 255)
Piksel 15: 		(9, 2, 0, 255)
Piksel 16: 		(9, 2, 0, 255)
Piksel 17: 		(9, 2, 0, 255)
Piksel 18: 		(9, 2, 0, 255)
Piksel 19: 		(9, 2, 0, 255)
Piksel 20: 		(9, 2, 0, 255)
Piksel 21: 		(9, 2, 0, 255)
Piksel 22: 		(9, 2, 0, 255)
Piksel 23: 		(9, 2, 0, 255)
Piksel 24: 		(9, 2, 0, 255)
Piksel 25: 		(86, 63, 41, 255)
Piksel 26: 		(9, 2, 0, 255)
Piksel 27: 		(9, 2, 0, 255)
Piksel 28: 		(9, 2, 0, 255)
Piksel 29: 		(255, 248, 235, 255)
Piksel 30: 		(33, 18, 8, 255)
Piksel 31: 		(255, 255, 255, 255)
Piksel 32: 		(49, 80, 12, 255)
Piksel 33: 		(252, 210, 176, 255)
Piksel 34: 		(252, 210, 176, 255)
Piksel 35: 		(255, 255, 255, 255)
Piksel 36: 		(255, 255, 255, 255)
Piksel 37: 		(33, 18, 8, 255)
Piksel 38: 		(18, 9, 0, 255)
Piksel 39: 		(249, 202, 0, 255)
Piksel 40: 		(49, 80, 12, 255)
Piksel 41: 		(177, 220, 123, 255)
Piksel 42: 		(0, 101, 255, 255)
Piksel 43: 		(249, 202, 0, 255)
Piksel 44: 		(252, 210, 176, 255)
Piksel 45: 		(118, 117, 126, 255)
Piksel 46: 		(0, 101, 255, 255)
Piksel 47: 		(255, 255, 255, 255)
Piksel 48: 		(255, 255, 255, 255)
Piksel 49: 		(235, 184, 109, 255)
Piksel 50: 		(255, 255, 0, 255)
Piksel 51: 		(154, 106, 60, 255)
Piksel 52: 		(255, 255, 255, 255)
Piksel 53: 		(49, 80, 12, 255)
Piksel 54: 		(255, 255, 0, 255)
Piksel 55: 		(64, 77, 117, 255)
Piksel 56: 		(255, 255, 255, 255)
Piksel 57: 		(255, 255, 255, 255)
Piksel 58: 		(90, 81, 78, 255)
Piksel 59: 		(243, 255, 255, 255)
Piksel 60: 		(9, 2, 0, 255)
Piksel 61: 		(9, 2, 0, 255)
Piksel 62: 		(9, 2, 0, 255)
Piksel 63: 		(9, 2, 0, 255)
Piksel 64: 		(9, 2, 0, 255)
Piksel 65: 		(9, 2, 0, 255)
Piksel 66: 		(9, 2, 0, 255)
Piksel 67: 		(9, 2, 0, 255)
Piksel 68: 		(9, 2, 0, 255)
Piksel 69: 		(9, 2, 0, 255)
Piksel 70: 		(9, 2, 0, 255)
Piksel 71: 		(86, 63, 41, 255)
Piksel 72: 		(86, 63, 41, 255)
Piksel 73: 		(86, 63, 41, 255)
Piksel 74: 		(86, 63, 41, 255)
Piksel 75: 		(86, 63, 41, 255)
Piksel 76: 		(86, 63, 41, 255)
Piksel 77: 		(86, 63, 41, 255)
Piksel 78: 		(49, 80, 12, 255)
Piksel 79: 		(177, 220, 123, 255)
Piksel 80: 		(128, 92, 64, 255)
Piksel 81: 		(128, 92, 64, 255)
Piksel 82: 		(128, 92, 64, 255)
Piksel 83: 		(76, 125, 88, 255)
Piksel 84: 		(249, 53, 30, 255)
Piksel 85: 		(77, 54, 0, 255)
Piksel 86: 		(0, 104, 0, 255)
Piksel 87: 		(91, 67, 50, 255)
Piksel 88: 		(0, 101, 255, 255)

--- LINIA Y: 25 ---
Piksel 0: 		(128, 92, 64, 255)
Piksel 1: 		(128, 92, 64, 255)
Piksel 2: 		(76, 125, 88, 255)
Piksel 3: 		(76, 125, 88, 255)
Piksel 4: 		(249, 53, 30, 255)
Piksel 5: 		(235, 184, 109, 255)
Piksel 6: 		(235, 184, 109, 255)
Piksel 7: 		(133, 115, 60, 255)
Piksel 8: 		(76, 125, 88, 255)
Piksel 9: 		(9, 2, 0, 255)
Piksel 10: 		(9, 2, 0, 255)
Piksel 11: 		(9, 2, 0, 255)
Piksel 12: 		(9, 2, 0, 255)
Piksel 13: 		(9, 2, 0, 255)
Piksel 14: 		(9, 2, 0, 255)
Piksel 15: 		(9, 2, 0, 255)
Piksel 16: 		(9, 2, 0, 255)
Piksel 17: 		(9, 2, 0, 255)
Piksel 18: 		(9, 2, 0, 255)
Piksel 19: 		(9, 2, 0, 255)
Piksel 20: 		(9, 2, 0, 255)
Piksel 21: 		(9, 2, 0, 255)
Piksel 22: 		(9, 2, 0, 255)
Piksel 23: 		(9, 2, 0, 255)
Piksel 24: 		(9, 2, 0, 255)
Piksel 25: 		(33, 18, 8, 255)
Piksel 26: 		(86, 63, 41, 255)
Piksel 27: 		(9, 2, 0, 255)
Piksel 28: 		(86, 63, 41, 255)
Piksel 29: 		(52, 33, 17, 255)
Piksel 30: 		(94, 234, 99, 255)
Piksel 31: 		(49, 80, 12, 255)
Piksel 32: 		(49, 80, 12, 255)
Piksel 33: 		(235, 184, 109, 255)
Piksel 34: 		(255, 255, 0, 255)
Piksel 35: 		(255, 121, 96, 255)
Piksel 36: 		(255, 255, 255, 255)
Piksel 37: 		(255, 121, 96, 255)
Piksel 38: 		(64, 82, 132, 255)
Piksel 39: 		(118, 117, 126, 255)
Piksel 40: 		(148, 255, 153, 255)
Piksel 41: 		(0, 101, 255, 255)
Piksel 42: 		(51, 43, 40, 255)
Piksel 43: 		(51, 43, 40, 255)
Piksel 44: 		(255, 255, 0, 255)
Piksel 45: 		(249, 202, 0, 255)
Piksel 46: 		(70, 0, 0, 255)
Piksel 47: 		(49, 80, 12, 255)
Piksel 48: 		(52, 33, 17, 255)
Piksel 49: 		(118, 117, 126, 255)
Piksel 50: 		(252, 210, 176, 255)
Piksel 51: 		(255, 255, 0, 255)
Piksel 52: 		(255, 255, 255, 255)
Piksel 53: 		(19, 130, 255, 255)
Piksel 54: 		(64, 77, 117, 255)
Piksel 55: 		(64, 77, 117, 255)
Piksel 56: 		(255, 255, 255, 255)
Piksel 57: 		(49, 80, 12, 255)
Piksel 58: 		(51, 43, 40, 255)
Piksel 59: 		(51, 43, 40, 255)
Piksel 60: 		(86, 63, 41, 255)
Piksel 61: 		(33, 18, 8, 255)
Piksel 62: 		(249, 53, 30, 255)
Piksel 63: 		(9, 2, 0, 255)
Piksel 64: 		(9, 2, 0, 255)
Piksel 65: 		(9, 2, 0, 255)
Piksel 66: 		(9, 2, 0, 255)
Piksel 67: 		(9, 2, 0, 255)
Piksel 68: 		(9, 2, 0, 255)
Piksel 69: 		(9, 2, 0, 255)
Piksel 70: 		(9, 2, 0, 255)
Piksel 71: 		(9, 2, 0, 255)
Piksel 72: 		(86, 63, 41, 255)
Piksel 73: 		(86, 63, 41, 255)
Piksel 74: 		(86, 63, 41, 255)
Piksel 75: 		(86, 63, 41, 255)
Piksel 76: 		(86, 63, 41, 255)
Piksel 77: 		(86, 63, 41, 255)
Piksel 78: 		(86, 63, 41, 255)
Piksel 79: 		(177, 220, 123, 255)
Piksel 80: 		(128, 92, 64, 255)
Piksel 81: 		(128, 92, 64, 255)
Piksel 82: 		(128, 92, 64, 255)
Piksel 83: 		(76, 125, 88, 255)
Piksel 84: 		(133, 115, 60, 255)
Piksel 85: 		(0, 101, 255, 255)
Piksel 86: 		(51, 43, 40, 255)
Piksel 87: 		(255, 255, 0, 255)
Piksel 88: 		(51, 43, 40, 255)

--- LINIA Y: 26 ---
Piksel 0: 		(0, 15, 31, 255)
Piksel 1: 		(0, 15, 31, 255)
Piksel 2: 		(133, 115, 60, 255)
Piksel 3: 		(235, 184, 109, 255)
Piksel 4: 		(0, 101, 255, 255)
Piksel 5: 		(46, 215, 53, 255)
Piksel 6: 		(0, 101, 255, 255)
Piksel 7: 		(0, 101, 255, 255)
Piksel 8: 		(76, 125, 88, 255)
Piksel 9: 		(9, 2, 0, 255)
Piksel 10: 		(9, 2, 0, 255)
Piksel 11: 		(9, 2, 0, 255)
Piksel 12: 		(9, 2, 0, 255)
Piksel 13: 		(9, 2, 0, 255)
Piksel 14: 		(9, 2, 0, 255)
Piksel 15: 		(9, 2, 0, 255)
Piksel 16: 		(9, 2, 0, 255)
Piksel 17: 		(9, 2, 0, 255)
Piksel 18: 		(9, 2, 0, 255)
Piksel 19: 		(9, 2, 0, 255)
Piksel 20: 		(9, 2, 0, 255)
Piksel 21: 		(9, 2, 0, 255)
Piksel 22: 		(9, 2, 0, 255)
Piksel 23: 		(9, 2, 0, 255)
Piksel 24: 		(9, 2, 0, 255)
Piksel 25: 		(86, 63, 41, 255)
Piksel 26: 		(255, 121, 96, 255)
Piksel 27: 		(255, 255, 255, 255)
Piksel 28: 		(255, 255, 255, 255)
Piksel 29: 		(209, 255, 157, 255)
Piksel 30: 		(94, 234, 99, 255)
Piksel 31: 		(49, 80, 12, 255)
Piksel 32: 		(49, 80, 12, 255)
Piksel 33: 		(52, 33, 17, 255)
Piksel 34: 		(90, 81, 78, 255)
Piksel 35: 		(51, 43, 40, 255)
Piksel 36: 		(49, 80, 12, 255)
Piksel 37: 		(64, 82, 132, 255)
Piksel 38: 		(249, 202, 0, 255)
Piksel 39: 		(249, 202, 0, 255)
Piksel 40: 		(118, 117, 126, 255)
Piksel 41: 		(249, 202, 0, 255)
Piksel 42: 		(64, 82, 132, 255)
Piksel 43: 		(255, 255, 0, 255)
Piksel 44: 		(0, 15, 31, 255)
Piksel 45: 		(235, 184, 109, 255)
Piksel 46: 		(118, 117, 126, 255)
Piksel 47: 		(235, 184, 109, 255)
Piksel 48: 		(154, 106, 60, 255)
Piksel 49: 		(255, 255, 0, 255)
Piksel 50: 		(252, 210, 176, 255)
Piksel 51: 		(249, 202, 0, 255)
Piksel 52: 		(33, 18, 8, 255)
Piksel 53: 		(70, 0, 0, 255)
Piksel 54: 		(249, 202, 0, 255)
Piksel 55: 		(64, 77, 117, 255)
Piksel 56: 		(177, 220, 123, 255)
Piksel 57: 		(49, 80, 12, 255)
Piksel 58: 		(51, 43, 40, 255)
Piksel 59: 		(154, 106, 60, 255)
Piksel 60: 		(255, 255, 255, 255)
Piksel 61: 		(19, 130, 255, 255)
Piksel 62: 		(90, 81, 78, 255)
Piksel 63: 		(9, 2, 0, 255)
Piksel 64: 		(9, 2, 0, 255)
Piksel 65: 		(9, 2, 0, 255)
Piksel 66: 		(9, 2, 0, 255)
Piksel 67: 		(9, 2, 0, 255)
Piksel 68: 		(9, 2, 0, 255)
Piksel 69: 		(9, 2, 0, 255)
Piksel 70: 		(9, 2, 0, 255)
Piksel 71: 		(9, 2, 0, 255)
Piksel 72: 		(9, 2, 0, 255)
Piksel 73: 		(86, 63, 41, 255)
Piksel 74: 		(86, 63, 41, 255)
Piksel 75: 		(86, 63, 41, 255)
Piksel 76: 		(86, 63, 41, 255)
Piksel 77: 		(86, 63, 41, 255)
Piksel 78: 		(86, 63, 41, 255)
Piksel 79: 		(209, 255, 157, 255)
Piksel 80: 		(128, 92, 64, 255)
Piksel 81: 		(133, 115, 60, 255)
Piksel 82: 		(160, 224, 255, 255)
Piksel 83: 		(160, 224, 255, 255)
Piksel 84: 		(235, 184, 109, 255)
Piksel 85: 		(0, 101, 255, 255)
Piksel 86: 		(76, 62, 61, 255)
Piksel 87: 		(145, 44, 0, 255)
Piksel 88: 		(91, 67, 50, 255)

--- LINIA Y: 27 ---
Piksel 0: 		(133, 115, 60, 255)
Piksel 1: 		(243, 255, 255, 255)
Piksel 2: 		(51, 43, 40, 255)
Piksel 3: 		(0, 101, 255, 255)
Piksel 4: 		(0, 101, 255, 255)
Piksel 5: 		(243, 255, 255, 255)
Piksel 6: 		(243, 255, 255, 255)
Piksel 7: 		(0, 101, 255, 255)
Piksel 8: 		(9, 2, 0, 255)
Piksel 9: 		(9, 2, 0, 255)
Piksel 10: 		(9, 2, 0, 255)
Piksel 11: 		(9, 2, 0, 255)
Piksel 12: 		(9, 2, 0, 255)
Piksel 13: 		(9, 2, 0, 255)
Piksel 14: 		(9, 2, 0, 255)
Piksel 15: 		(9, 2, 0, 255)
Piksel 16: 		(9, 2, 0, 255)
Piksel 17: 		(9, 2, 0, 255)
